naics_code,factor_value,factor_unit,with_margins,without_margins,source_year,useeio_code
325413,0.176993443800176,kg CO2e/USD,0.176993443800176,0.176993443800176,2017,325413
325414,0.0961628148420852,kg CO2e/USD,0.0961628148420852,0.0961628148420852,2017,325414
325510,0.8228791597647409,kg CO2e/USD,0.8228791597647409,0.8228791597647409,2017,325510
325520,0.9444618020936948,kg CO2e/USD,0.9444618020936948,0.9444618020936948,2017,325520
325611,0.6995482669623106,kg CO2e/USD,0.6995482669623106,0.6995482669623106,2017,325610
325612,0.6995482669623106,kg CO2e/USD,0.6995482669623106,0.6995482669623106,2017,325610
325613,0.6995482669623106,kg CO2e/USD,0.6995482669623106,0.6995482669623106,2017,325610
325620,0.3739068943988395,kg CO2e/USD,0.3739068943988395,0.3739068943988395,2017,325620
325910,0.999242164092418,kg CO2e/USD,0.999242164092418,0.999242164092418,2017,325910
325920,0.7992173301890135,kg CO2e/USD,0.7992173301890135,0.7992173301890135,2017,3259A0
325991,0.7992173301890135,kg CO2e/USD,0.7992173301890135,0.7992173301890135,2017,3259A0
325992,0.7992173301890135,kg CO2e/USD,0.7992173301890135,0.7992173301890135,2017,3259A0
325998,0.7992173301890135,kg CO2e/USD,0.7992173301890135,0.7992173301890135,2017,3259A0
326111,1.028948165386611,kg CO2e/USD,1.028948165386611,1.028948165386611,2017,326110
326112,1.028948165386611,kg CO2e/USD,1.028948165386611,1.028948165386611,2017,326110
326113,1.028948165386611,kg CO2e/USD,1.028948165386611,1.028948165386611,2017,326110
